nums,mark1,mark2,ratio
"[29.313184694996593, 18.789602569841342, 15.194200007958427, 20.545216102791105, 16.157796624412523]",4,0,0.5512125957153493
"[12.549210980200256, 8.246816399797014, 4.545791104546954, 34.25087115629426, 4.148643968754869, 32.34902046509553, 3.909645925311095]",1,2,0.5512176922792708
"[28.507101190969607, 4.914088158548032, 35.415083210512414, 19.526776512207636, 4.563953703254961, 3.4713188389477865, 3.6016783855595964]",2,3,0.551368929338317
"[25.142596266623833, 12.123408742227348, 29.140840164839346, 14.973072046207152, 6.617875392014966, 12.002207388087347]",4,5,0.551388188691312
"[22.656010309670513, 10.002351302938266, 38.22796713375319, 12.493397856152395, 16.62027339748565]",0,3,0.5514385668698121
"[8.63033294706667, 27.235231239768996, 28.060172393301357, 12.825224587372544, 23.24903883249044]",3,4,0.5516453682140761
"[16.946562057945222, 9.79468827541426, 29.033638155887196, 20.203309470782195, 7.986015668216137, 16.035786371755005]",5,2,0.5523174975749088
"[14.845322325136276, 15.352586944483647, 10.002319389869983, 5.672220440296881, 27.7939508648234, 26.333600035389807]",1,4,0.5523715221039049
"[14.262747492731178, 8.407195341523922, 15.219729048184805, 32.434376369887765, 29.67595174767233]",2,1,0.5523879771385689
"[20.044363743422025, 4.517527581623706, 10.629244736032561, 20.80811380458995, 7.720642719966855, 36.28010741436491]",5,0,0.552489095869809
"[13.604497923399995, 8.172263250709445, 4.757780627472917, 21.615350111549613, 24.60975745718514, 27.240350629682897]",4,0,0.5528091021241651
"[9.379850481544864, 3.610712175609558, 23.576989217220575, 3.122705018142007, 4.925323176910417, 16.563194277176283, 12.867665948142832, 7.323535029446688, 13.247004622944244, 5.383020052862524]",7,8,0.5528446043388622
"[10.695359532424991, 13.862708812827181, 4.687329986203234, 6.2417677453584215, 14.435437757868348, 6.682546854190611, 14.132672043834992, 14.909736001343832, 5.913493386789633, 8.43894787915874]",8,0,0.5529027209288072
"[23.25335706017091, 22.7144154053401, 24.08077553630623, 8.139200876406653, 12.56516624725786, 9.247084874518245]",1,4,0.5531802612143749
"[10.620958735798872, 13.28760512342661, 6.289141747320417, 15.508005659255398, 19.190131217018184, 6.168713755413431, 14.891797037489608, 14.043646724277481]",0,4,0.5534594118032918
"[23.118743942714048, 4.367061316356398, 30.762741157483028, 6.543464926913177, 27.31878578028275, 7.889202876250592]",5,1,0.5535491208500749
"[4.56537920107561, 3.287605563569805, 20.665070883245967, 37.33019582192362, 29.857297380125203, 4.294451150059796]",3,2,0.5535752071010995
"[15.888497458166984, 11.043135378423905, 19.36700882166945, 14.523679352964615, 4.254392734373044, 19.94858933465964, 14.974696919742357]",5,1,0.5535797641208158
"[33.439804876166725, 14.172282534969577, 11.983200672676224, 32.555504902954254, 7.8492070132332294]",1,4,0.5538421206228146
"[20.85272478617295, 20.42650639597312, 13.633561251621087, 24.616259489327373, 4.83686005951994, 15.634088017385531]",3,2,0.5538437412691418
"[7.709870209249333, 12.030195717998254, 36.594825451488774, 29.746079747739852, 13.9190288735238]",4,0,0.553908629639725
"[29.3724043519445, 13.226303197859604, 16.270809090395165, 32.44561868892764, 8.6848646708731]",2,0,0.5539488322248298
"[5.935895403865469, 23.77170325276245, 14.973029124510056, 9.4655597145001, 32.684006343641805, 13.16980616072011]",1,5,0.5540118863459933
"[5.976526796838038, 9.759273455980747, 9.04519969387383, 20.58828771400679, 23.62497385383401, 11.53022267459847, 16.325372432851164, 3.1501433780169537]",2,6,0.5540577852712497
"[13.957850810858465, 17.346958169450563, 3.9286565137168346, 6.13354645520128, 17.164956357683298, 7.089930772494449, 9.62070075641074, 6.620031401654417, 18.137368762529945]",2,5,0.5541177537245002
"[25.326222477102537, 4.049828383702562, 14.033712131074198, 21.811095865501002, 34.77914114261971]",2,0,0.5541178572431041
"[17.787897294424, 7.351172266907763, 11.312699277904466, 19.10405479228047, 17.54950387278123, 8.252861190495862, 14.893258803186024, 3.748552502020207]",5,6,0.5541340078459106
"[7.499437312058781, 20.111089039984584, 6.294538437112916, 19.289789996042224, 18.726344010150026, 17.38342782030211, 10.69537338434937]",3,6,0.554457740936723
"[17.32346695100962, 4.807079677387771, 22.76873997619674, 8.66841066390083, 3.922629837376563, 27.381364948802283, 15.128307945326204]",3,1,0.5545514470612956
"[7.127124290393008, 14.994943248615497, 10.988509011369787, 8.322653936988953, 3.428785892090601, 13.85430725194051, 14.72809322824893, 26.55558314035271]",6,7,0.5546138132387219
"[11.343321397983335, 3.180103121533611, 4.395531296979813, 12.423905134440163, 27.704615807227555, 7.485033782611137, 7.922776345018982, 25.544713114205408]",2,6,0.5547968421124579
"[7.271138160190497, 9.959724208598304, 34.51680448203042, 19.154162389158355, 14.20897325260308, 8.404372676897786, 6.484824830521559]",2,3,0.5549228173520548
"[33.87962407000029, 5.783218149516805, 28.962203091713025, 18.80449920519583, 12.570455483574047]",0,3,0.5550386027407792
"[23.491390876338205, 8.677728566028446, 35.41778659672841, 15.6340277985862, 16.77906616231872]",1,3,0.5550539296606074
"[9.048631952453057, 17.019102639832674, 15.516730944292142, 13.150879075844111, 9.447056288680725, 12.081855787233014, 13.848342622317906, 9.887400689346352]",1,4,0.5550854524239244
"[34.16430073730064, 22.640958250838903, 12.569699928045868, 8.95744022607106, 21.66760085774353]",2,1,0.5551752619649007
"[30.865719033274623, 7.907076766194913, 12.111650768731405, 20.479028431385316, 10.226617501118831, 18.40990749929491]",4,5,0.5554953223697895
"[14.628139032253053, 30.191783901483163, 16.7785807786355, 28.69268145895416, 9.708814828674118]",2,1,0.5557333357109534
"[8.637461645427182, 16.291771495954862, 18.15470308880095, 12.850032887749679, 5.193159107640991, 7.568867494627777, 13.609335733192903, 17.69466854660564]",6,5,0.5561526031110731
"[13.920479168304755, 8.338900487741924, 9.901199909945614, 13.766749249746551, 6.123142299435999, 8.992369807281097, 10.547576187622457, 5.506685073711582, 13.12990056947646, 9.772997246733553]",2,7,0.5561634068392252
"[13.32699559988268, 8.690137246332029, 14.36308517926664, 15.01508931021004, 15.140722088551623, 8.422617793233934, 18.34114020148419, 6.700212581038859]",4,5,0.556289042489099
"[10.114131732962354, 25.38625286219985, 18.17391017366761, 3.618763257587688, 23.806175750312196, 5.300796486689919, 13.599969736580384]",2,0,0.5565192980659075
"[32.33450668640006, 12.72748232601368, 22.86617666294351, 21.730944163448626, 10.340890161194125]",1,2,0.5566073643889753
"[9.422413097317603, 21.637247830416147, 18.512881001428916, 13.06277483231716, 10.305958822781347, 6.1936344533188565, 20.86508996241997]",4,2,0.556691247677003
"[24.525555731181978, 13.653212966763109, 19.17123919626744, 18.123091047210426, 19.517325294294523, 5.009575764282537]",1,0,0.5566933168166424
"[10.159534171161617, 19.39654460133224, 6.334586149104484, 10.800887481556547, 17.139461238517693, 7.05955680695715, 11.004372457209522, 8.915274940944082, 5.8482845875585205, 3.3414975656581642]",3,1,0.5568459590897801
"[22.029262532794768, 25.363289618652505, 19.938904010492788, 12.267425273833952, 7.952042686212846, 12.449075878013149]",0,3,0.556869539121954
"[9.886504741050382, 6.817055846452773, 15.038757122520494, 18.935173371735722, 6.464673817761051, 7.140170613784619, 25.172264746813546, 10.545399739881416]",7,3,0.5569212139151782
"[12.006263098058405, 8.56577164072199, 12.648416397275009, 15.37729567870379, 20.078294773722416, 16.992453862244524, 14.331504549273872]",1,3,0.5570401857190557
"[10.97136136010689, 12.715921644183242, 6.40147570443769, 25.614496881982987, 30.016868417190285, 14.279875992098908]",3,5,0.5574919569137916
"[16.87751867548447, 13.294420511723546, 9.413044166376476, 7.268195984749623, 9.173747507266757, 3.5546012698122134, 17.292001972945986, 14.1470413156443, 8.97942859599665]",0,2,0.5577267812506967
"[12.946214094907898, 24.58194847904141, 22.744907697788545, 12.688705292709143, 27.038224435553012]",2,3,0.5578701598311101
"[26.23616262704415, 15.556776253048726, 14.640748276906242, 8.628813972185762, 34.937498870815126]",0,2,0.5580369539947359
"[14.637136110202059, 9.830802115166652, 24.252236298039335, 21.01381051427976, 17.615561877165344, 12.650453085146854]",4,1,0.5580748535708133
"[5.452063299398502, 33.42927093789463, 30.815204611635256, 17.22360424044363, 13.079856910627976]",3,2,0.5589320096203519
"[19.910291412180506, 15.3555058883248, 17.2924019145058, 5.432526914747592, 6.5054015169433885, 9.407638767311827, 9.268816844099325, 16.827416741886772]",5,7,0.5590661306850713
"[14.56338472771285, 26.57766822582221, 6.180152190877767, 15.253054838156055, 27.263989991471632, 10.161750025959497]",3,4,0.559457909239525
"[13.610460409328098, 23.01528620601353, 31.116745202111147, 12.8810928647683, 19.376415317778925]",1,3,0.5596755456120582
"[33.746998736614216, 22.0704706442093, 18.512313576929092, 10.577554353848168, 10.362823078460455, 4.729839609938763]",4,2,0.5597800099591597
"[8.50417075331713, 36.241903298660475, 3.756334076823971, 20.301665023143347, 19.01870722458762, 12.177219623467467]",3,1,0.5601710499540379
"[16.655879396872095, 20.590418748172173, 9.565886698978503, 6.136065904990488, 8.44390373041645, 5.0460640871862035, 8.807238829773626, 3.2137646301678715, 4.464725711200445, 17.07605226224214]",9,2,0.560193102719075
"[12.027688532191707, 18.015828671482733, 12.676493843327256, 32.15977876482986, 25.120210188168464]",1,3,0.5601975313084231
"[17.302036192728973, 9.570740611705109, 10.065409264262735, 16.59770220525267, 11.38396912736994, 4.2196823431738535, 9.298568819825105, 6.461603877120706, 15.100287558560902]",6,3,0.5602322963043879
"[37.42905041195283, 18.783462788853818, 4.834323615572995, 20.972542069838482, 17.98062111378188]",0,3,0.5603279228035392
"[9.564495891663558, 13.939152009588295, 17.421196180597764, 9.016053603022932, 8.70580824718594, 10.262601806503618, 31.090692261437884]",2,6,0.5603347791070403
"[16.10234273298624, 22.362073306679225, 12.530700021991642, 8.181697779016082, 18.144575144232753, 22.678611015094045]",1,2,0.5603550194180298
"[5.345513331090279, 9.66621077520375, 8.335277825141672, 7.304670978987017, 15.658154777612042, 17.23124556411711, 5.594665226604902, 6.825392223596407, 24.038869297646812]",5,1,0.5609699391280786
"[17.351024142132193, 17.01100669590958, 9.855447463167271, 21.0080651167474, 9.545879931284095, 11.78324745011327, 13.4453292006462]",4,1,0.5611590249729002
"[15.672691477457033, 5.587167958665953, 3.756438010794865, 12.97190151565899, 8.795548586062981, 6.428823722859145, 15.925911556988305, 16.274249362592283, 10.679107105238497, 3.9081607036819435]",0,4,0.5612021776039007
"[26.759750152384022, 15.026992410309534, 22.375977177348073, 7.318846411100634, 3.9928975680627787, 8.464011117516046, 7.154457533651278, 8.907067629627635]",1,0,0.5615520445720896
"[3.4440531288094567, 22.48237016552843, 12.626679576659724, 14.685770243165269, 9.719774000094237, 15.733942243729588, 21.30741064201329]",1,2,0.5616258198621713
"[18.472300585628243, 7.551888968257506, 13.43938685580348, 4.731005533168607, 18.82441155992827, 9.499537080099243, 15.45747123715405, 6.340190074705118, 5.683808105255473]",2,1,0.561922135978726
"[9.761913467093843, 18.8203002347014, 18.190854294303463, 11.6102064450898, 5.4861022239895565, 14.384953280296713, 12.705496213893621, 9.040173840631613]",4,0,0.5619904583750412
"[14.749331772259886, 9.397874198811298, 21.34055697326294, 15.857549258797059, 21.932749044662312, 16.72193875220651]",5,1,0.5620086485229604
"[17.760098266109743, 11.616455327876887, 9.98182670686648, 30.088038092290066, 17.88418488024697, 12.669396726609854]",2,0,0.5620366823033883
"[9.185854217896786, 21.867128575797338, 18.911298135162827, 4.4704427423052735, 6.773020909691765, 10.847446136232662, 5.414473331155927, 11.896361757338395, 10.633974194419036]",2,8,0.5623079980240329
"[28.976378585940815, 30.82690211471403, 16.294478309019663, 20.553665764984306, 3.348575225341177]",0,2,0.5623366032677961
"[17.476993639224528, 6.114864440060594, 15.306053736077164, 17.621790466547125, 8.325996182162203, 5.34847786905182, 14.78842299497233, 3.3679357726850454, 7.842055444377533, 3.807409454841657]",6,4,0.5630077111665538
"[5.054270333418858, 31.72289930197648, 10.22316906824513, 35.13532342233142, 17.864337874028127]",4,1,0.5631369851782463
"[23.314134197391027, 10.062069414071413, 21.430622934328976, 16.38303042167127, 6.118755962431286, 4.000644753250224, 7.828424756669178, 10.862317560186622]",4,7,0.5633011489977248
"[6.079162985304033, 11.23977746701861, 24.44697785679982, 19.054921424903842, 5.354186783316442, 33.82497348265725]",3,5,0.5633388429609173
"[20.329672133100164, 7.6264825772733875, 23.23318975244358, 10.887194823968425, 18.598315062074246, 19.3251456511402]",3,5,0.5633693541309
"[12.49348610870403, 14.307340077487801, 10.890695445281086, 19.605897962555506, 5.514198851174249, 11.262816410307915, 19.977229367847244, 5.948335776642163]",5,6,0.563782704944815
"[23.410248911416026, 22.178373375474642, 13.325859822868193, 23.626193535877164, 17.459324354363986]",2,3,0.5640290638706751
"[21.24320118798329, 9.963891326790753, 17.906104797186522, 17.41773400057268, 7.72850205180807, 17.665370194921103, 8.075196440737598]",1,5,0.5640352405213354
"[3.7984624378465046, 15.812283540352505, 30.6885125249524, 3.656757965563857, 29.43708994844242, 16.606893582842286]",5,4,0.5641486169974146
"[9.7347643457106, 17.253594639601342, 8.292353246739498, 6.670836817636585, 14.523764570643486, 17.98429802541362, 7.398829641868729, 5.606405218277075, 12.535153494109059]",1,0,0.5642165907483919
"[3.561620947314898, 17.07298972454958, 9.653679223835503, 11.30778472368881, 16.56923261581318, 10.5478488931267, 5.057993338364258, 8.732404108865516, 17.496446424441565]",1,2,0.5654357777744277
"[8.29383514289004, 14.1463613994604, 21.82792370496291, 25.017961567320235, 30.713918185366413]",3,1,0.5654482025401747
"[28.352755080270217, 16.032838352225312, 21.204955303170074, 18.107823056892975, 16.30162820744141]",0,1,0.5654772633853158
"[13.126676556984874, 17.829947843424655, 30.533152233919978, 24.593930261777185, 13.916293103893297]",4,3,0.5658425861897068
"[24.47921784867283, 29.261180136372683, 4.990879465270512, 16.55848048080015, 13.12381201156966, 11.586430057314152]",3,1,0.5658856000895661
"[19.515235536642443, 24.305830787128382, 22.816228529833907, 5.019405868695745, 15.555562089284287, 8.859871874349674, 3.927865314065548]",3,5,0.5665325571160335
"[7.9682189581914615, 9.097361825119979, 16.599950620657136, 14.130648638455154, 15.121568506187351, 15.824048858297113, 4.514875362811117, 9.433190281222522, 7.310136949058166]",0,6,0.5666103537691758
"[18.08101243264474, 15.476774545062119, 5.43198724582567, 12.459542778294576, 9.99386573050474, 5.662865685586264, 17.875956636914403, 15.017994945167482]",5,4,0.5666341572211878
"[11.908766407847077, 12.685654084412066, 14.0217416051364, 10.83285138103898, 12.450800849967365, 9.587931966559461, 7.057274234322279, 5.149295186527826, 16.30568428418854]",6,4,0.5668128756826737
"[30.699247066716847, 28.507327135649167, 7.87331150017467, 16.760698209871013, 16.159416087588312]",4,1,0.5668513224931753
"[13.367741108235892, 4.896586948511653, 19.0288270526866, 7.5784857357656685, 15.802384146524858, 18.234117518915482, 14.362369193396646, 6.729488295963194]",0,3,0.5669234371315396
"[24.659735682546756, 12.746180903885666, 22.482891028540784, 11.937810258065978, 5.964095909021597, 22.20928621793921]",2,1,0.5669280204091678
"[34.39383805997404, 7.568862493932597, 24.659916102320466, 16.27488196577066, 13.984000458846868, 3.118500919155372]",4,2,0.5670741295640901
"[7.890424483514986, 4.721512386037155, 10.711505742150942, 10.020100722697446, 23.21475675138041, 8.845535417178011, 13.166446292862434, 17.561586448843453, 3.8681317553351633]",4,6,0.5671584860383911
"[21.547999769537288, 13.440163145503833, 23.695542935971837, 12.939743090389584, 28.37655105859746]",1,2,0.5672021604155999
